,score_name,pitch_name,pitch_onset,pitch_offset
302,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,124,125
303,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,124,125
304,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,125,126
305,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,125,126
306,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,125,126
307,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,126,127
308,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,126,127
309,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,126,127
310,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,127,128 1/2
311,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,127,128 1/2
312,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,127,128 1/2
313,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,130,137 2/3
314,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,138 1/3,138 7/12
315,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,138 1/3,138 7/12
316,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,138 2/3,138 11/12
317,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,138 2/3,138 11/12
318,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,139,139 1/2
319,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,139,139 1/2
